"payment_id","loan_id","paymant_amount","payment_date","payment_method","status"
"4090","862","5350.56","2024-06-25","Debit Card","Completed"
"4091","116","4380.66","2024-06-17","PayPal","Failed"
"4092","754","4753.36","2023-11-06","Credit Card","Pending"
"4093","428","2052.66","2024-04-02","PayPal","Completed"
"4094","758","2662","2024-03-24","Debit Card","Failed"
"4095","457","1786.89","2024-02-23","PayPal","Pending"
"4096","594","7260.35","2024-06-09","Cash","Failed"
"4097","473","3517.27","2024-07-28","Debit Card","Failed"
"4098","530","8085.88","2024-04-03","Debit Card","Completed"
"4099","738","1544.06","2024-07-30","PayPal","Pending"
"4100","202","9791.15","2024-02-08","PayPal","Pending"
"4101","672","1001.61","2024-09-18","Credit Card","Failed"
"4102","515","2765.55","2024-01-12","Credit Card","Failed"
"4103","591","3210.04","2024-08-02","Bank Transfer","Failed"
"4104","809","8952.46","2024-03-25","Debit Card","Completed"
"4105","203","5714.09","2024-07-29","Debit Card","Pending"
"4106","288","8820.2","2023-12-18","Bank Transfer","Failed"
"4107","924","9784.68","2024-05-15","Debit Card","Failed"
"4108","543","8268.29","2024-08-21","PayPal","Failed"
"4109","411","8472.71","2024-09-20","PayPal","Completed"
"4110","707","1063.19","2023-11-22","Debit Card","Completed"
"4111","165","3840.23","2024-09-08","Debit Card","Failed"
"4112","749","2459.42","2024-06-26","Debit Card","Completed"
"4113","855","4979.34","2024-07-13","Debit Card","Failed"
"4114","537","958.92","2024-04-12","Bank Transfer","Pending"
"4115","107","4362.09","2024-04-24","Credit Card","Completed"
"4116","876","6553.29","2024-07-08","Cash","Completed"
"4117","21","1807.09","2024-08-13","Debit Card","Failed"
"4118","69","1963.03","2023-12-03","PayPal","Pending"
"4119","832","313.07","2024-08-07","Credit Card","Pending"
"4120","356","785.19","2024-06-10","Cash","Completed"
"4121","685","6460.32","2024-06-26","Credit Card","Failed"
"4122","336","6141.37","2023-12-19","Debit Card","Failed"
"4123","789","9735.87","2023-12-03","Credit Card","Pending"
"4124","855","349.06","2024-02-27","PayPal","Pending"
"4125","110","752.35","2024-08-22","Credit Card","Pending"
"4126","154","500.47","2024-02-10","Bank Transfer","Failed"
"4127","188","6595.35","2023-11-07","Debit Card","Failed"
"4128","735","2389.59","2024-08-30","Bank Transfer","Pending"
"4129","109","1331.95","2024-08-14","Cash","Pending"
"4130","339","4088.77","2024-09-16","PayPal","Completed"
"4131","987","8509.12","2024-05-22","PayPal","Pending"
"4132","792","5723.27","2023-11-21","Debit Card","Failed"
"4133","100","5763.08","2024-06-29","Debit Card","Failed"
"4134","553","778.56","2023-12-31","Credit Card","Completed"
"4135","439","5704.22","2024-06-28","Credit Card","Failed"
"4136","539","7453.13","2024-04-29","Credit Card","Completed"
"4137","281","1253.07","2024-03-31","Credit Card","Pending"
"4138","918","479.39","2024-01-01","Credit Card","Failed"
"4139","68","8496.77","2024-09-27","Cash","Failed"
"4140","580","905.37","2024-03-17","Credit Card","Pending"
"4141","620","5372.99","2024-01-08","Bank Transfer","Completed"
"4142","880","4356.49","2024-01-28","Debit Card","Pending"
"4143","621","7191.39","2024-07-01","PayPal","Pending"
"4144","192","9339.56","2024-04-21","Cash","Pending"
"4145","506","2833.48","2024-01-07","Credit Card","Failed"
"4146","615","9445.39","2024-06-27","Credit Card","Completed"
"4147","313","5299.47","2024-09-23","Cash","Pending"
"4148","660","716.19","2024-09-29","Bank Transfer","Failed"
"4149","565","2871.41","2024-06-28","Credit Card","Failed"
"4150","651","1811.43","2023-10-15","Debit Card","Pending"
"4151","273","5125.29","2024-04-11","Credit Card","Pending"
"4152","157","2334.27","2024-07-06","PayPal","Pending"
"4153","479","6086.62","2024-05-09","Credit Card","Pending"
"4154","914","7019.04","2024-09-19","PayPal","Failed"
"4155","775","3565.92","2024-07-26","Credit Card","Completed"
"4156","619","1809.96","2024-03-25","PayPal","Pending"
"4157","902","1777.99","2024-03-04","Debit Card","Failed"
"4158","975","4969.47","2024-03-28","Debit Card","Completed"
"4159","976","6037.68","2024-01-30","Cash","Completed"
"4160","512","1600.44","2024-01-19","Cash","Failed"
"4161","24","194.8","2024-01-09","Cash","Failed"
"4162","484","3906.21","2024-05-18","Bank Transfer","Completed"
"4163","683","7602.27","2024-04-17","Credit Card","Completed"
"4164","770","1968.5","2023-12-18","Debit Card","Pending"
"4165","475","7223.02","2024-04-27","Bank Transfer","Pending"
"4166","919","9457.86","2024-07-21","Debit Card","Failed"
"4167","996","9744.71","2024-08-25","Cash","Failed"
"4168","309","2990.55","2024-03-06","Cash","Completed"
"4169","684","9037.33","2024-09-09","PayPal","Pending"
"4170","763","8040.88","2024-06-13","PayPal","Completed"
"4171","630","6986.55","2024-02-13","Cash","Completed"
"4172","806","5271.56","2024-02-26","Bank Transfer","Completed"
"4173","505","9932.66","2023-11-27","Bank Transfer","Completed"
"4174","370","9752.19","2024-04-07","Credit Card","Completed"
"4175","950","2278.13","2024-01-22","Bank Transfer","Completed"
"4176","681","5782.76","2024-05-20","Credit Card","Failed"
"4177","302","3957.95","2023-11-02","Credit Card","Completed"
"4178","353","7571.82","2023-12-03","Credit Card","Completed"
"4179","116","4337.03","2024-01-30","Bank Transfer","Completed"
"4180","991","5357.2","2024-09-10","Cash","Completed"
"4181","371","8008.91","2024-08-03","PayPal","Pending"
"4182","846","8929","2023-10-23","Cash","Failed"
"4183","355","2763.6","2024-07-11","Bank Transfer","Failed"
"4184","466","4301.01","2024-07-25","Credit Card","Pending"
"4185","765","7937.45","2023-10-11","Credit Card","Pending"
"4186","831","4609.94","2024-01-25","Debit Card","Failed"
"4187","428","7094.56","2024-06-10","Credit Card","Completed"
"4188","720","3564.73","2024-01-30","Bank Transfer","Pending"
"4189","365","7025.56","2024-02-01","PayPal","Failed"
"4190","269","9911.69","2024-06-23","Credit Card","Pending"
"4191","864","2310.11","2024-09-17","Credit Card","Failed"
"4192","720","3711.2","2024-09-14","Debit Card","Failed"
"4193","859","1095.44","2024-06-10","PayPal","Pending"
"4194","990","4408.42","2023-12-05","PayPal","Pending"
"4195","364","8899.97","2023-12-20","Bank Transfer","Completed"
"4196","314","7807.45","2024-06-18","Bank Transfer","Completed"
"4197","289","3305.29","2023-11-07","Debit Card","Failed"
"4198","603","4483.52","2023-09-30","Debit Card","Pending"
"4199","936","9124.71","2024-09-28","Cash","Pending"
"4200","495","7243.07","2023-12-04","Debit Card","Completed"
"4201","776","1007.71","2024-01-07","PayPal","Completed"
"4202","314","3620.11","2023-12-11","Cash","Completed"
"4203","980","543.48","2024-01-27","Cash","Completed"
"4204","690","4482.7","2024-06-08","Cash","Pending"
"4205","709","7165","2024-03-28","PayPal","Completed"
"4206","577","975.91","2024-06-29","Credit Card","Completed"
"4207","955","1445.8","2024-04-07","Credit Card","Pending"
"4208","742","6565.19","2024-03-27","Debit Card","Pending"
"4209","942","2646.53","2023-10-26","Debit Card","Failed"
"4210","837","3180.21","2024-02-18","Credit Card","Pending"
"4211","401","9303.62","2024-05-10","Debit Card","Completed"
"4212","37","7814.03","2024-06-02","Cash","Completed"
"4213","947","8439.71","2024-02-10","PayPal","Pending"
"4214","790","9382.84","2024-09-25","PayPal","Pending"
"4215","511","3276.14","2024-05-31","PayPal","Pending"
"4216","192","6421.27","2024-04-19","Credit Card","Failed"
"4217","142","2511.72","2024-01-31","Debit Card","Failed"
"4218","140","793.06","2024-06-13","Cash","Completed"
"4219","771","1758.83","2024-06-23","Credit Card","Pending"
"4220","756","1813.53","2024-03-22","PayPal","Pending"
"4221","637","5459.95","2023-10-13","Credit Card","Failed"
"4222","55","8635.8","2024-08-07","PayPal","Pending"
"4223","253","364.86","2023-11-20","PayPal","Pending"
"4224","318","448.74","2024-01-03","Credit Card","Failed"
"4225","37","9617.62","2024-06-26","PayPal","Completed"
"4226","809","6732.12","2024-04-06","Debit Card","Failed"
"4227","49","1577.63","2023-11-29","Debit Card","Failed"
"4228","212","8631.8","2024-02-20","Bank Transfer","Failed"
"4229","112","5851.24","2023-10-24","Credit Card","Completed"
"4230","651","5650.4","2023-11-19","Debit Card","Completed"
"4231","628","2922.56","2023-10-02","Bank Transfer","Pending"
"4232","856","3576.85","2023-11-05","Bank Transfer","Pending"
"4233","213","4380.06","2023-10-26","Bank Transfer","Completed"
"4234","435","5173","2024-06-23","PayPal","Pending"
"4235","990","926.87","2024-02-10","Credit Card","Failed"
"4236","744","2189.19","2023-10-02","Bank Transfer","Completed"
"4237","734","8437.05","2024-03-07","Debit Card","Failed"
"4238","20","5134.08","2024-07-12","Debit Card","Pending"
"4239","772","5525.21","2023-10-10","Debit Card","Completed"
"4240","165","7637.29","2023-12-28","PayPal","Pending"
"4241","475","5164.09","2024-08-21","Bank Transfer","Completed"
"4242","860","9716.38","2024-08-01","Debit Card","Pending"
"4243","464","749.44","2023-10-09","Cash","Pending"
"4244","290","1392.45","2024-03-14","Debit Card","Completed"
"4245","611","4851.14","2023-10-20","PayPal","Pending"
"4246","603","7340.67","2023-11-14","Credit Card","Pending"
"4247","237","8870.63","2024-09-04","Debit Card","Completed"
"4248","680","4527.43","2024-01-15","Cash","Completed"
"4249","998","8171.85","2023-11-02","PayPal","Pending"
"4250","405","2573.98","2024-03-19","Credit Card","Pending"
"4251","109","5508.56","2024-01-20","PayPal","Completed"
"4252","247","7904.31","2023-12-04","Credit Card","Pending"
"4253","531","1848.04","2024-02-06","Credit Card","Pending"
"4254","453","1512.39","2024-07-31","Cash","Pending"
"4255","697","7728.08","2023-11-07","Credit Card","Pending"
"4256","318","7575.04","2023-10-14","Bank Transfer","Completed"
"4257","486","1420.03","2023-12-19","Cash","Failed"
"4258","506","2367.95","2023-11-04","Debit Card","Completed"
"4259","134","9000.42","2023-11-06","Bank Transfer","Completed"
"4260","94","8003.55","2024-03-30","Credit Card","Pending"
"4261","444","6945.66","2024-02-19","Debit Card","Completed"
"4262","396","7497.19","2024-08-08","Cash","Completed"
"4263","960","2964.2","2024-03-17","Credit Card","Pending"
"4264","579","1592.66","2023-10-17","Cash","Failed"
"4265","137","3736.83","2024-01-05","Cash","Failed"
"4266","470","9227.37","2024-08-19","PayPal","Pending"
"4267","534","4207.81","2024-04-07","Debit Card","Pending"
"4268","433","7106.27","2024-07-31","Debit Card","Failed"
"4269","619","1777","2023-12-23","PayPal","Pending"
"4270","249","4894.55","2024-09-29","PayPal","Failed"
"4271","586","3471.75","2023-12-10","Cash","Pending"
"4272","155","4864","2024-07-30","Credit Card","Failed"
"4273","302","8254.6","2024-04-28","Debit Card","Completed"
"4274","523","8098.18","2024-08-18","Cash","Failed"
"4275","373","1273.06","2024-08-10","Bank Transfer","Failed"
"4276","701","7433.17","2023-10-06","Bank Transfer","Pending"
"4277","956","8278.04","2024-05-15","PayPal","Pending"
"4278","278","8566.68","2024-09-17","Bank Transfer","Failed"
"4279","654","4713.46","2024-04-04","Bank Transfer","Completed"
"4280","933","4074.94","2024-08-18","Debit Card","Completed"
"4281","216","3435.39","2024-03-18","Debit Card","Pending"
"4282","722","5908.27","2024-05-17","Credit Card","Pending"
"4283","13","3415.81","2024-09-18","Cash","Failed"
"4284","344","346.47","2024-06-11","Debit Card","Completed"
"4285","600","3148.68","2024-05-13","Debit Card","Failed"
"4286","383","6417.11","2023-11-28","PayPal","Completed"
"4287","45","6619.3","2024-01-12","Cash","Pending"
"4288","557","2112.48","2024-08-18","Debit Card","Pending"
"4289","360","5152.87","2024-09-23","Debit Card","Pending"
"4290","484","432.59","2024-07-11","Bank Transfer","Completed"
"4291","770","9425.92","2024-07-19","PayPal","Pending"
"4292","699","866.5","2024-02-20","Bank Transfer","Completed"
"4293","943","349.73","2024-04-25","PayPal","Pending"
"4294","390","8695.46","2023-11-12","PayPal","Pending"
"4295","720","4572.24","2024-08-15","Bank Transfer","Completed"
"4296","28","6042.13","2024-06-10","Debit Card","Completed"
"4297","555","9606.75","2023-12-26","Credit Card","Pending"
"4298","560","3467.75","2024-06-07","PayPal","Completed"
"4299","229","5740.32","2024-09-14","Bank Transfer","Failed"
"4300","936","386.52","2024-01-23","Credit Card","Completed"
"4301","479","8340.82","2024-04-27","Debit Card","Failed"
"4302","563","7115.74","2023-09-30","Debit Card","Pending"
"4303","525","8908.78","2024-03-08","PayPal","Failed"
"4304","303","4947.85","2024-06-26","Bank Transfer","Failed"
"4305","849","1837.96","2023-11-23","Debit Card","Pending"
"4306","570","789.39","2024-01-12","Debit Card","Pending"
"4307","599","5926.42","2024-05-03","Credit Card","Completed"
"4308","673","1513.64","2024-02-16","Debit Card","Completed"
"4309","946","7152.1","2024-04-27","Credit Card","Pending"
"4310","309","7156.88","2024-01-27","Debit Card","Pending"
"4311","895","4901.07","2024-09-27","Cash","Completed"
"4312","431","170.99","2023-12-16","Credit Card","Completed"
"4313","806","5635.47","2024-03-03","Debit Card","Pending"
"4314","394","9158.34","2024-07-11","Credit Card","Pending"
"4315","511","938.32","2024-09-12","Cash","Pending"
"4316","842","9150.17","2024-04-21","Credit Card","Pending"
"4317","756","882.47","2024-08-24","Cash","Pending"
"4318","103","655.71","2024-07-01","PayPal","Failed"
"4319","645","4728.82","2024-07-17","PayPal","Completed"
"4320","525","9693.14","2024-05-16","PayPal","Failed"
"4321","580","3236.42","2024-03-03","Bank Transfer","Failed"
"4322","345","6843.84","2024-01-16","Debit Card","Completed"
"4323","120","6609.01","2024-06-17","Credit Card","Pending"
"4324","440","3074.66","2024-03-23","Debit Card","Completed"
"4325","387","5823.1","2024-03-01","PayPal","Pending"
"4326","704","9210.51","2024-04-05","Credit Card","Completed"
"4327","256","6051.14","2024-05-05","Credit Card","Pending"
"4328","434","9967.62","2023-10-11","Bank Transfer","Completed"
"4329","590","9683.02","2023-11-22","Cash","Completed"
"4330","322","8581.62","2024-01-15","PayPal","Completed"
"4331","288","2357.1","2024-06-12","Bank Transfer","Pending"
"4332","737","7180.34","2024-08-26","Bank Transfer","Failed"
"4333","454","1560.32","2024-07-04","Debit Card","Pending"
"4334","877","4408.79","2024-06-09","PayPal","Failed"
"4335","888","4307.01","2024-02-10","Cash","Pending"
"4336","639","9412.61","2024-01-25","Debit Card","Completed"
"4337","332","3872.85","2024-05-26","Bank Transfer","Completed"
"4338","367","6044.33","2024-03-30","Credit Card","Pending"
"4339","555","9122.11","2024-03-13","Credit Card","Pending"
"4340","328","6157.03","2024-03-05","PayPal","Pending"
"4341","620","4527.86","2024-03-11","Cash","Failed"
"4342","632","1774.85","2024-07-04","Bank Transfer","Pending"
"4343","17","7990.93","2024-03-08","Debit Card","Pending"
"4344","615","896.24","2024-04-07","PayPal","Completed"
"4345","775","2949.57","2023-10-14","Debit Card","Completed"
"4346","695","5337.56","2024-07-23","Cash","Failed"
"4347","582","219.06","2024-02-28","Debit Card","Pending"
"4348","675","6371.01","2024-01-19","PayPal","Completed"
"4349","327","6380.75","2023-11-29","Cash","Pending"
"4350","209","7567.82","2024-02-24","Bank Transfer","Completed"
"4351","639","1756.44","2023-11-08","Debit Card","Pending"
"4352","892","8022.7","2024-03-10","PayPal","Completed"
"4353","887","2746.17","2024-07-10","Credit Card","Pending"
"4354","633","4110.41","2024-01-22","Debit Card","Pending"
"4355","320","6191.01","2024-07-01","Bank Transfer","Failed"
"4356","756","3220.55","2024-04-09","PayPal","Pending"
"4357","193","4893.05","2024-07-08","Bank Transfer","Completed"
"4358","428","7728.8","2023-10-28","Cash","Failed"
"4359","553","2031.32","2024-02-24","Credit Card","Completed"
"4360","992","9947.48","2023-11-23","Bank Transfer","Completed"
"4361","35","976.53","2024-02-25","Debit Card","Failed"
"4362","617","2718.63","2023-10-29","Credit Card","Pending"
"4363","253","547.5","2024-01-06","Bank Transfer","Pending"
"4364","500","1518.49","2024-01-11","Bank Transfer","Failed"
"4365","353","4191.35","2024-04-15","Cash","Completed"
"4366","360","1417.43","2024-07-24","Credit Card","Pending"
"4367","286","4944.17","2024-04-27","PayPal","Failed"
"4368","281","4491.17","2024-02-06","PayPal","Failed"
"4369","491","3824.65","2024-06-25","Debit Card","Completed"
"4370","731","9939.95","2024-03-05","PayPal","Failed"
"4371","12","3482.95","2024-08-15","Credit Card","Pending"
"4372","488","4504.33","2024-09-16","PayPal","Pending"
"4373","530","6165.55","2023-11-01","Debit Card","Completed"
"4374","353","3010.15","2024-06-27","Cash","Completed"
"4375","681","4845.9","2024-07-29","Cash","Completed"
"4376","303","3553.97","2024-04-30","Credit Card","Failed"
"4377","732","619.94","2024-09-06","Credit Card","Failed"
"4378","190","3888.02","2023-12-27","Credit Card","Pending"
"4379","838","3449.89","2023-10-26","Cash","Pending"
"4380","555","1670.03","2023-11-22","Debit Card","Pending"
